num_admin_pages,admin_duration,num_info_pages,info_duration,num_product_pages,product_duration,bounce_rate,exit_rate,page_value,special_day_score,month,operating_system,browser,region,traffic_type,visitor_type,is_weekend,engagement_score,abandonment_score,high_intent
0,0,0,0,13,226,0,0.023076923,0,0,Dec,2,2,9,8,New_Visitor,0,7.369980006992561,0.011538462,0
3,133.8666667,0,0,7,128,0,0.026666667,0,0,Oct,1,2,1,1,Returning_Visitor,1,4.7439249617446695,0.013333334,0
0,0,0,0,2,27,0,0.1,0,0,,4,1,4,2,Returning_Visitor,0,2.132881804070082,0.05,0
0,0,0,0,1,0,0.2,0.2,0,0,,8,13,9,20,,0,0.4,0.2,0
1,6.4,0,0,13,135,0,0.005555556,,0,May,3,2,3,4,Returning_Visitor,1,7.165061954294421,0.002777778,0
8,376.3333333,3,69.4,161,7263.957157,0.003592814,0.007729114,,0,Jul,1,1,3,3,Returning_Visitor,0,68.55632707,0.005660964,1
0,0,0,0,12,1111,,0.033333333,0,0.6,May,2,2,5,1,Returning_Visitor,0,7.605566189924212,0.016666667,0
6,91.98484848,3,58.95238095,54,2407.322811,0.003448276,0.010418719,0,0,May,3,2,3,4,Returning_Visitor,0,25.314674342067214,0.006933498,0
4,85.6,0,0,1,5,0,0.033333333,0,0,,2,4,1,5,New_Visitor,0,1.116703787691222,0.016666667,1
0,0,0,0,1,0,0.2,0.2,0,0.6,May,1,2,3,2,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,8,135.8333333,0,0.025,0,0.4,May,2,2,9,3,Returning_Visitor,0,5.167505455992307,0.0125,0
2,27.25,0,0,9,219.25,,0.033333333,75.50833257,0,Dec,2,2,7,2,,0,5.757905305926515,0.016666667,1
0,0,0,0,2,0,0.2,0.2,0,0,Dec,3,2,4,3,Returning_Visitor,0,0.8,0.2,0
0,0,1,0,43,367.8166667,0.043181818,0.078787879,0,0,June,2,4,1,3,Returning_Visitor,0,19.764119872945656,0.060984849,0
7,145.98,0,0,36,646.1533333,,0.017719298,22.08032319,0,Aug,2,2,2,2,Returning_Visitor,0,16.989033303045215,0.008859649,0
9,222.5,2,46.66666667,20,1267.155556,0.001481481,0.017977208,16.1728,0,,2,2,3,2,Returning_Visitor,0,11.25812752,0.009729345,0
0,0,0,0,28,728.9791667,0.029761905,0.032959184,0,0,,1,1,3,2,Returning_Visitor,0,13.83720639798723,0.031360544500000004,0
0,0,0,0,49,1768.980303,0,0.004166667,9.0847678,0,Nov,3,2,4,11,Returning_Visitor,1,22.59148947890295,0.002083334,1
5,53,0,0,38,2246.166667,0.016923077,0.013931624,0,0.2,May,1,1,3,3,Returning_Visitor,0,18.286970177021743,0.015427350500000001,0
2,8,0,0,11,543.5,0.007692308,0.038461538,0,0,Mar,2,2,3,13,Returning_Visitor,0,6.919947176949206,0.023076923000000003,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,2,2,Other,0,0.4,0.2,0
0,0,0,0,2,19.2,0.1,0.15,0,0,Sep,3,2,3,1,Returning_Visitor,0,2.002273041762864,0.125,0
0,0,2,686,11,288.125,0.030769231,0.066666667,0,0,Dec,4,1,3,3,Returning_Visitor,0,7.066743648220642,0.048717948999999997,0
5,206,0,0,15,650.6961927,0,0.018487395,0,0,Mar,1,1,1,3,New_Visitor,0,8.591831396486402,0.009243698,0
0,0,0,0,6,83.5,0,0.066666667,0,0,Nov,1,1,3,10,Returning_Visitor,0,4.174700613745252,0.033333334,0
2,10,1,69,62,,0.000645161,0.016052227,0,0.8,May,2,5,1,3,Returning_Visitor,0,27.861950295766977,0.008348694,0
0,0,0,0,5,164.3333333,0.06,0.06,0,0,Mar,3,2,2,1,Returning_Visitor,0,4.043185455142082,0.06,0
6,378.4666667,0,0,13,950.6666667,0.022222222,0.054444444,0,0,Oct,1,1,1,3,Returning_Visitor,0,7.943285933382811,0.038333333,0
0,0,0,0,47,902.77,0.022222222,0.04037037,0,0,Jul,3,2,8,1,,0,21.522629961296776,0.031296296,0
4,15,1,4,44,950.625,0,0.004444444,0,0,Nov,2,2,8,1,New_Visitor,0,20.543268419850552,0.002222222,0
0,0,0,0,90,601.7901961,0.002222222,0.012763533,0,0.8,May,2,2,3,1,Returning_Visitor,0,38.560627681074045,0.007492878,1
2,55,0,0,6,249.5,0,0.033333333,,0,,2,2,7,2,New_Visitor,0,4.609383568209968,0.016666667,0
2,42.4,0,0,5,163.2,0,0.028571429,20.71678117,0,Aug,2,10,3,3,Returning_Visitor,0,4.040434078807332,0.014285715,1
0,0,0,0,7,71.6,0.028571429,0.071428571,0,0,Nov,1,1,9,4,Returning_Visitor,0,4.5139859687323005,0.049999999999999996,0
0,0,0,0,24,386.75,0.016666667,0.051388889,0,0,Nov,2,4,1,3,Returning_Visitor,0,11.984144320822661,0.034027778,0
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,7,3,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,4,97,0,0.05,0,0,Mar,2,2,2,1,Returning_Visitor,0,3.4339869914682293,0.025,0
0,0,1,0,48,783.6944444,0.012244898,0.01877551,0,0,Dec,2,2,3,2,Returning_Visitor,0,22.06611775968209,0.015510204,0
4,19.5,0,0,47,483.3,,0.033469388,5.466387755,1,May,2,2,1,6,Returning_Visitor,1,21.273081819763675,0.02489796,1
2,47,0,0,39,1743.366667,0,0.016410256,78.93483561,0,,3,3,2,1,Returning_Visitor,0,18.585658730884013,0.008205128,1
12,317.6282051,2,256.5,81,,0.006741573,0.017420532,11.62288468,0,,2,2,1,10,Returning_Visitor,1,36.083934542101346,0.012081053,1
0,0,0,0,14,208.9,0,0.014285714,0,0,Nov,1,8,4,11,Returning_Visitor,1,7.738652490730635,0.007142857,0
0,0,2,5,13,354.2833333,0.035294118,0.037647059,68.75226072,0,Sep,3,2,4,4,Returning_Visitor,1,7.949166237246909,0.036470589,1
2,99.2,0,0,7,106.9666667,0.025,0.015,0,0,Oct,3,2,1,2,Returning_Visitor,1,4.672729015127165,0.02,0
2,38,0,0,77,1230.312302,0,0.003492063,79,0.6,May,2,4,4,2,Returning_Visitor,0,33.64633431672611,0.001746032,1
0,0,0,0,2,78,0,0.05,0,0,Dec,3,2,9,2,Returning_Visitor,0,2.5477791409868087,0.025,0
4,396.5,0,0,6,415.5,0,0.0125,0,0,,1,1,3,8,New_Visitor,0,4.812754584642759,0.00625,0
1,106.8,0,0,17,327.5380952,0,0.00625,0,0,Oct,3,2,3,2,New_Visitor,0,9.117861119329715,0.003125,0
2,36.5,0,0,80,2762.770833,0,0.006410256,10.0986778,0,Nov,4,2,3,2,Returning_Visitor,0,35.16974050803595,0.003205128,1
0,0,0,0,6,114,0,0.033333333,0,0,May,2,2,3,1,Returning_Visitor,1,4.297972851345301,0.016666667,0
4,318.6666667,0,0,32,1205.583333,0.006451613,0.010752688,37.60935484,0,May,2,2,1,2,Returning_Visitor,1,15.638219181086864,0.00860215,1
0,0,2,52,12,699.25,,0.028571429,0,0,May,1,1,3,3,Returning_Visitor,0,7.820574965656089,0.026190476499999997,0
0,0,0,0,12,274.75,0,0.030555556,0,0,Nov,2,2,1,1,Returning_Visitor,0,7.047797863253446,0.015277778,0
4,55.32575758,0,0,11,234.9924242,0,0.018181818,0,0,Mar,2,2,3,1,Returning_Visitor,0,6.585519881465164,0.009090909,0
5,1652,0,0,15,446.375,0,0.005882353,0,0,Dec,8,13,9,20,Other,0,8.441358867634476,0.002941177,0
4,214,1,0,5,259,0,0.0375,0,0,May,1,1,1,3,,1,4.424272652406211,0.01875,0
0,0,0,0,2,0,0.2,0.2,0,0,,3,2,9,13,Returning_Visitor,0,0.8,0.2,0
6,31,0,0,17,1494.25,0.020289855,0.031449275,0,0,Nov,1,1,3,7,Returning_Visitor,0,9.724019478369868,0.025869564999999997,0
7,76.15,0,0,67,1553.696667,0.008571429,0.019047619,0.68291229,0,June,2,2,2,13,Returning_Visitor,0,29.739614294452576,0.013809524,0
3,49.75,0,0,20,547.4007937,0,0.011688312,15.06586317,0,,3,2,5,2,Returning_Visitor,0,10.522802557995341,0.005844156,1
8,636,0,0,52,3374.016667,,0.003703704,108.0893873,0,Nov,2,2,3,13,Returning_Visitor,0,24.049662216665922,0.001851852,1
15,937.1746032,3,357,109,6682.677557,0.000833333,0.005345441,2.526616865,0,Mar,1,2,3,2,Returning_Visitor,0,47.722969459011324,0.003089387,1
1,8,1,47.5,46,689.0606061,0.002272727,0.012062937,1.125146064,0,Nov,2,2,2,11,Returning_Visitor,1,21.214711771464636,0.007167832,1
0,0,0,0,4,26,0.05,0.1,0,0.4,May,2,2,1,13,,0,2.9183347464017317,0.075,0
4,34.2,0,0,27,809.6933333,0.023214286,0.033826531,27.6509675,0,,3,2,4,13,Returning_Visitor,1,13.479155939429063,0.028520409,1
0,0,0,0,7,300.5,0.085714286,0.114285714,0,0,Nov,2,2,1,13,Returning_Visitor,0,5.0835080064668965,0.1,0
1,37.5,0,0,25,593.2916667,,0.00375,0,0,Dec,1,1,1,1,Returning_Visitor,1,12.554948088092626,0.006041667,0
0,0,0,0,5,256.5,0,0.04,0,0,Dec,2,2,3,3,,0,4.220407888041517,0.02,0
0,0,0,0,1,0,0.2,0.2,0,0,Oct,2,2,6,2,Returning_Visitor,0,0.4,0.2,0
1,0,0,0,34,2161.979365,0.00625,0.020233586,0,0,,3,2,1,1,Returning_Visitor,0,16.67169675436672,0.013241793000000002,0
0,0,0,0,1,0,0.2,0.2,0,0,,1,13,9,20,Returning_Visitor,0,0.4,0.2,0
0,0,1,105.8,44,868.1636364,0,0.036803966,9.550627398,0,Sep,2,6,4,2,Returning_Visitor,0,20.50701256471846,0.018401983,0
8,103,0,0,19,2081.5,0,0.01,24.54706296,0,Nov,2,2,3,2,New_Visitor,1,10.65652975,0.005,1
10,620.952381,5,1307,131,9487.940434,0.001726619,0.011632486,0.761076259,0,,2,2,2,2,Returning_Visitor,0,57.06315289383211,0.006679553,1
0,0,0,0,12,142.75,,0.043055556,0,0,Nov,1,1,6,2,Returning_Visitor,0,6.7872302718709845,0.029861111500000002,0
0,0,0,0,96,2857.712454,0.002393617,0.019742908,0,0,Nov,3,2,1,6,Returning_Visitor,1,41.58325064461539,0.011068263,1
0,0,0,0,9,740.1666667,0,0.014285714,0,0,Nov,3,2,1,1,Returning_Visitor,0,6.243290208531047,0.007142857,0
0,0,0,0,7,99.7,0,0.014285714,0,0.2,May,1,1,1,1,Returning_Visitor,0,4.644858319889807,0.007142857,0
9,115.4,0,0,29,1514.703333,0.005,0.011342593,4.702065533,0,Jul,3,2,8,1,Returning_Visitor,1,14.529453942567667,0.008171297,1
0,0,0,0,3,1016.5,0.066666667,0.066666667,0,0,Mar,3,2,5,1,,0,3.9700415669267004,0.066666667,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,4,11,Returning_Visitor,1,0.4,0.2,0
0,0,0,0,22,428.45,0.004545455,0.012878788,20.88818182,1,May,3,2,1,2,Returning_Visitor,1,11.225002128084894,0.008712122,1
9,399.8,5,923.9,115,7243.649316,0.003225806,0.018928571,3.585439826,0,Aug,2,2,8,4,Returning_Visitor,0,50.555207379997846,0.011077188500000001,1
6,137.9166667,0,0,92,3163.14329,0.001075269,0.0095145,32.22246226,0,Nov,2,2,1,1,Returning_Visitor,0,40.02385504618909,0.005294885,1
0,0,0,0,17,504.0833333,0.023529412,0.035294118,36.07906944,0,,1,1,9,3,Returning_Visitor,0,9.289889372838916,0.029411765,1
0,0,0,0,4,67.6,0.125,0.133333333,0,0,Jul,3,2,1,4,Returning_Visitor,0,3.291317013892736,0.129166667,0
0,0,0,0,4,80,0.05,0.075,0,0,Mar,3,2,4,1,Returning_Visitor,0,3.357779661868976,0.0625,0
0,0,0,0,15,729,0,0.033333333,0,0,Nov,3,2,1,8,New_Visitor,1,8.637217813656974,0.016666667,0
0,0,0,0,27,321.6666667,0.051190476,0.07224026,0,0.8,May,3,2,1,1,Returning_Visitor,0,13.11064791948471,0.061715368,0
7,65.83333333,2,39.66666667,135,5520.175505,0.002962963,0.010258137,0,0,Dec,2,2,1,1,Returning_Visitor,0,57.846538428161615,0.00661055,1
0,0,0,0,24,832,0,0.020289855,21.92521348,0,Mar,2,6,6,1,Returning_Visitor,0,12.290013456866738,0.010144928,1
1,57.5,0,0,22,353.1527778,0,0.009090909,0,0,Nov,1,2,1,2,New_Visitor,0,11.147891358295194,0.004545455,0
0,0,0,0,60,1315.177778,0.009039548,0.031793785,0,0,Nov,2,2,3,2,Returning_Visitor,0,26.87299487697085,0.020416667,1
10,664.0866667,3,18.5,26,1494.053333,0.021212121,0.028542569,20.35484005,0,Nov,3,2,1,20,Returning_Visitor,0,13.923966863774387,0.024877345000000002,0
3,118.5,0,0,11,241.625,0,0.012727273,0,0,Dec,3,2,3,1,Returning_Visitor,1,6.596606816595671,0.006363637,0
3,53.5,1,18,42,2553.858333,0,0.022101449,0,0,Nov,2,2,2,1,Returning_Visitor,0,20.138300821653534,0.011050725,1
2,71.3,0,0,18,813.8,0.010526316,0.045438596,0,0.8,May,3,2,8,13,Returning_Visitor,0,9.881177074,0.027982456,0
0,0,0,0,47,1580.833333,0,0.004255319,3.663617021,0.8,May,2,5,3,2,Returning_Visitor,0,21.746535916276684,0.00212766,1
0,0,0,0,37,1138.5,0,0.013513514,0,0,Mar,2,2,1,8,Returning_Visitor,0,17.615337939474298,0.006756757,0
0,0,0,0,3,11,0.05,0.15,0,0,Mar,3,3,1,1,,0,2.1939626599152002,0.1,0
3,42.2,0,0,18,721.8,0.01,0.02,0,0,Oct,3,2,1,1,Returning_Visitor,0,9.833253023,0.015,1
6,141,1,16,143,4081.248718,,0.01562134,,0,Nov,2,2,1,2,Returning_Visitor,0,60.72576130877595,0.009171214,1
4,34,0,0,46,627.3083333,0,0.004166667,0,0,Mar,2,2,7,8,New_Visitor,0,20.977212409028397,0.002083334,0
0,0,0,0,16,885.75,0,0.025,0,0,,2,2,1,2,Returning_Visitor,1,9.115025237461493,0.0125,0
5,100.9166667,0,0,56,1432.223333,0,0.002185792,69.43043195,0,Mar,2,2,3,3,Returning_Visitor,1,25.307072506259978,0.001092896,1
0,0,0,0,3,0,0.2,0.2,0,0,Dec,3,2,6,1,Returning_Visitor,0,1.2000000000000002,0.2,0
1,5,0,0,31,1263.9,0,0.009111111,0,0,Dec,2,2,7,2,Returning_Visitor,0,15.25709934,0.004555556,1
2,62.5,0,0,17,775.3333333,0,0.045098039,0,0,Nov,2,2,3,1,,0,9.461832792,0.02254902,0
4,49.3,0,0,9,283.7,0.018181818,0.036363636,0,0,June,1,1,3,3,Returning_Visitor,0,5.860574397713597,0.027272726999999997,0
11,771.9285714,2,214.1666667,39,1022.474026,0.000833333,0.012361111,52.05165,0,May,3,2,1,2,Returning_Visitor,0,18.772383210861413,0.006597222,1
1,38.5,0,0,28,705.1166667,0.003703704,0.017901235,0,0,Nov,1,1,7,2,Returning_Visitor,1,13.823912189649683,0.01080247,0
0,0,0,0,8,143.5833333,,0.05,0,0,Nov,2,2,3,1,Returning_Visitor,0,5.189542416944965,0.032142857000000004,0
5,141.14,0,0,12,305.24,0,0.013333333,0,0,June,2,2,9,3,Returning_Visitor,0,7.089747643305836,0.006666667,0
3,39,0,0,10,176.8,,0.0375,0,0,June,3,2,5,4,Returning_Visitor,0,6.072263729231922,0.01875,0
3,29.44,1,0,4,15.24,0,0.039583333,0,0,Sep,2,2,8,2,,0,2.914990933893413,0.019791667,1
2,3,4,161.5,137,4791.460889,0.004373522,0.020956372,,0,Nov,2,2,1,2,Returning_Visitor,0,58.989919725604054,0.012664947000000001,1
0,0,0,0,7,649.5,0.028571429,0.057142857,0,0,Dec,2,2,4,2,New_Visitor,0,5.3910965191810245,0.042857143,0
0,0,0,0,15,176.5,0.04,0.12,0,0,Jul,2,2,1,3,Returning_Visitor,0,8.071588243566188,0.08,0
2,63.25,0,0,7,460.75,0.022222222,0.037037037,0,0,,3,2,3,2,Returning_Visitor,0,5.254009448,0.02962963,0
0,0,0,0,4,66.5,0,0.025,0,0,Dec,2,2,1,10,Returning_Visitor,0,3.284851039151394,0.0125,0
0,0,0,0,4,36.5,0,0.05,0,0,,2,2,7,1,Returning_Visitor,0,3.0497363731905462,0.025,0
0,0,0,0,7,666,0,0.014285714,0,0,Feb,1,1,6,2,Returning_Visitor,0,5.401116018,0.007142857,0
0,0,0,0,15,148.9333333,0,0.04,0,0,June,4,2,1,13,Returning_Visitor,0,8.004076300253914,0.02,0
0,0,0,0,7,276.1666667,0.025,0.05,55.31956658,0,Nov,2,2,1,8,Returning_Visitor,0,5.049847604034055,0.037500000000000006,1
0,0,0,0,42,1766.833333,,0.062641723,0,0,Nov,2,2,1,13,Returning_Visitor,0,19.791003988035545,0.042828798,0
0,0,0,0,3,81.75,0,0.033333333,,0,,3,2,3,6,Returning_Visitor,0,2.966329605702869,0.016666667,0
0,0,0,0,7,151.5,0,0.028571429,0,0.8,May,2,2,1,4,,0,4.810865838418987,0.014285715,0
0,0,4,102,93,2835.417641,,0.037316087,0,0,Dec,2,2,4,1,Returning_Visitor,0,41.18011885636564,0.022429974,0
0,0,0,0,22,401.1666667,0,0.013636364,0,0,May,2,2,1,3,Returning_Visitor,0,11.198746638591945,0.006818182,0
2,37,0,0,7,139.3333333,0,0.011111111,0,0,Mar,3,2,7,8,New_Visitor,1,4.777608217910697,0.005555556,0
5,91.5,0,0,14,187.9166667,0,0.02745098,0,0,Dec,1,1,3,3,Returning_Visitor,0,7.6965224,0.01372549,0
0,0,0,0,21,1146.333333,0,0.012962963,0,0.8,Feb,3,2,1,3,Returning_Visitor,0,11.218078275125139,0.006481482,0
1,4,0,0,31,1075.759524,,0.007758621,0,0,May,2,6,2,11,New_Visitor,0,15.192684547612371,0.003879311,0
4,75,0,0,7,185,,0.009090909,0,0.4,May,2,2,4,6,New_Visitor,0,4.890298669485281,0.004545455,0
0,0,0,0,4,,0.05,0.1,0,0,June,1,1,1,2,,1,3.0370942373877163,0.075,0
0,0,0,0,6,90.16666667,0.033333333,0.066666667,0,0,Nov,3,2,4,1,Returning_Visitor,1,4.205075733292196,0.05,0
0,0,4,218.25,25,402.0430403,,0.02202381,0,0,Nov,1,1,1,10,Returning_Visitor,0,13.199617342398344,0.014583334,1
0,0,0,0,22,647.6666667,0.009090909,0.026060606,0,1,May,2,2,4,3,Returning_Visitor,1,11.389967589651691,0.017575758,1
0,0,0,0,4,57.66666667,0,0.025,,0,Nov,3,2,1,2,,0,3.2287486825707443,0.0125,0
1,12,1,11,74,6194.852381,0.015540541,0.032152607,0,0,Nov,2,2,9,13,Returning_Visitor,0,33.29265415054637,0.023846574,0
10,172.3277778,0,0,20,902.9738095,0,0.009876543,0,0,Sep,4,2,4,4,Returning_Visitor,0,10.72272015527218,0.004938272,0
2,109.8,0,0,55,1988.931429,0.007272727,0.005330144,5.79089525,0,Jul,1,1,1,2,Returning_Visitor,0,25.038342183734365,0.006301436,0
0,0,0,0,12,262.9166667,,0.055555556,0,0,Dec,1,6,1,2,Returning_Visitor,0,7.030253358750778,0.031944445,0
2,7,0,0,10,75,0.05,0.11,0,0,Mar,2,2,1,1,Returning_Visitor,0,5.732293336114532,0.08,0
0,0,0,0,1,0,,0.2,,0,June,1,8,3,4,Returning_Visitor,1,0.4,0.2,0
0,0,0,0,1,0,,0.2,0,0,Nov,3,2,3,10,Other,0,0.4,0.2,0
3,13,0,0,26,2058.5,0,0.039506173,8.887111111,1,May,2,2,1,3,Returning_Visitor,1,13.452087405550454,0.019753087,1
0,0,0,0,3,,0,0.05,0,0.4,,2,2,1,1,Returning_Visitor,0,3.5982490229358537,0.025,0
0,0,0,0,1,0,0.2,0.2,0,0,,1,1,3,3,Returning_Visitor,0,0.4,0.2,0
3,334,0,0,32,4316.833333,0,0.003030303,42.70505393,0,,8,13,9,20,Other,0,16.148203604854487,0.001515152,1
0,0,0,0,19,606.8333333,0.031578947,0.048245614,,0,Mar,2,2,1,3,,0,10.163960288610316,0.039912281,0
0,0,0,0,9,148.3333333,0.066666667,0.088888889,0,0,,2,2,3,2,,0,5.602472377409464,0.077777778,0
0,0,0,0,5,118.75,,0.08,0,0,Dec,1,1,1,8,New_Visitor,0,3.914162495,0.06,0
5,20,0,0,72,3220.887143,0.024937343,0.061688596,0.975803268,0,Oct,4,1,2,1,Returning_Visitor,0,32.03108901444864,0.04331297,0
0,0,0,0,64,3038.38,0.017534722,0.038333333,0,0,Sep,2,2,1,1,Returning_Visitor,0,28.807763530492704,0.027934028,0
6,446.3833333,0,0,28,789.1266667,0.01,0.012860238,37.5474164,0,Nov,2,2,1,2,,0,13.868877308081323,0.011430118999999999,1
10,295.6940559,0,0,29,785.474359,0,0.001481481,34.99166667,0,May,2,2,5,4,Returning_Visitor,1,14.26702404822732,0.000740741,1
2,24.6,0,0,26,,0.011111111,0.034403292,12.55220741,0,,1,1,3,1,Returning_Visitor,1,13.06397654,0.022757202,1
6,166.375,1,0,39,,0.001515152,0.011818182,50.17693633,0,Dec,1,1,1,2,Returning_Visitor,0,18.81129686271137,0.006666667,1
5,389,0,0,5,310.5,0,0.014285714,0,0,,2,4,2,2,New_Visitor,0,4.296559735291003,0.007142857,0
7,194.4,0,0,5,46.2,0.0125,0.0375,0,0,Jul,2,2,4,5,New_Visitor,0,3.541757557036604,0.025,0
0,0,0,0,3,57.75,0,0.033333333,0,0,Nov,1,1,6,2,Returning_Visitor,0,2.8293164612097073,0.016666667,0
0,0,0,0,39,794.16,0,0.012820513,0,0,Sep,4,2,1,4,Returning_Visitor,0,18.27141734090653,0.006410257,0
10,303.9279762,0,0,82,1853.286538,0,0.015957265,,0,,2,2,3,2,Returning_Visitor,0,35.81010211416982,0.007978633,0
9,194.4166667,2,20,11,1569.166667,0.013333333,0.028666667,18.80505,0,May,3,2,7,6,Returning_Visitor,0,7.743574820013162,0.020999999999999998,0
13,301.5616883,1,14,55,3328.903752,0.007936508,0.014212018,38.60204838,0,Nov,1,1,1,2,Returning_Visitor,0,25.444279471701392,0.011074263,1
2,992.7142857,5,809.5,28,1793.214286,0.005714286,0.016428571,9.69917706,0,Nov,2,2,1,10,Returning_Visitor,0,15.196928992566612,0.011071429,1
9,739.125,0,0,19,1655.190476,,0.022666667,27.97007005,0,Dec,1,1,7,2,,0,10.564910140027937,0.011333334,1
10,118,0,0,85,2694.833333,0,0.001915584,0,0,May,2,4,3,2,New_Visitor,0,37.15978506000696,0.000957792,1
0,0,1,0,7,1646.2,0.025,0.075,0,0,June,2,2,1,2,,0,5.962732862285432,0.05,0
0,0,0,0,35,2994.827381,0,0.01969697,0,0,Nov,2,2,1,2,Returning_Visitor,1,17.201990290595425,0.009848485,0
0,0,0,0,3,22,0,0.066666667,0,0,Nov,2,2,3,3,,0,2.454197686,0.033333334,0
12,251.6190476,1,44,69,2269.732143,0,0.007,,0,Dec,2,2,3,2,Returning_Visitor,0,30.89114303537192,0.0035,1
0,0,0,0,2,247,0,0.1,0,0.8,May,3,2,2,11,New_Visitor,0,3.005371498465993,0.05,0
10,527,3,213,26,994.8222222,,0.00344086,0,0,May,3,2,1,2,Returning_Visitor,0,13.761427499954392,0.00172043,0
0,0,0,0,8,233.6666667,0.025,0.0875,0,0,Mar,2,2,3,13,Returning_Visitor,0,5.383266427052792,0.056249999999999994,0
13,448.0621212,2,504.5,171,5341.784253,0.009401851,0.016398799,12.09622118,0,Nov,3,2,1,13,Returning_Visitor,0,72.23340087670707,0.012900324999999999,1
0,0,3,114.8,22,583.0933333,,0.015942029,2.749716646,0,Sep,1,1,3,1,,0,11.94802431494133,0.007971015,1
0,0,0,0,1,0,0.2,0.2,0,0,,2,2,7,1,Returning_Visitor,0,0.4,0.2,0
1,7.6,1,0,3,14.6,0,0.08,0,0,Sep,2,2,1,2,Returning_Visitor,1,2.4989083657021967,0.04,0
0,0,0,0,5,0,0.2,0.2,0,0,Jul,3,2,2,13,Returning_Visitor,1,2,0.2,0
4,766.8333333,0,0,217,4153.276587,7.09e-05,0.005893497,0,0,May,2,2,1,6,,1,90.13275743420509,0.002982199,1
0,0,0,0,11,300.0714286,0,0.02,,0,Mar,2,2,1,11,,1,6.682939016366239,0.01,1
0,0,0,0,7,117.5,0,0.033333333,0,0,,4,2,8,3,Returning_Visitor,1,4.709965184230075,0.016666667,0
1,7,2,15,17,2269.9,0,0.019047619,0,0,Jul,2,2,3,4,Returning_Visitor,0,10.29117260306825,0.00952381,0
0,0,0,0,1,0,0.2,0.2,0,0,,3,2,3,3,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,7,379.5,0.057142857,0.085714286,0,0,Mar,3,2,8,1,Returning_Visitor,0,5.176594470920697,0.071428572,0
3,102,0,0,18,1107.466667,0.022222222,0.029444444,0,0.2,May,1,1,6,3,Returning_Visitor,0,10.004293183295555,0.025833333,0
0,0,0,0,10,3291,0.02,0.058,0,0,May,3,2,1,13,,0,7.239700224718785,0.039,0
0,0,0,0,10,357.5555556,0,0.022222222,0,0,Dec,1,8,3,11,New_Visitor,0,6.352833445935879,0.011111111,0
2,15,0,0,33,2081.5,0,0.017142857,0,0.6,May,2,10,1,3,Returning_Visitor,0,16.25652975,0.008571429,0
3,92,0,0,134,6897.942424,0.002985075,0.008824665,0,0,May,2,2,2,1,Returning_Visitor,0,57.135649362781585,0.00590487,1
8,121.425,3,273.5,100,,,0.012071651,0,0,Nov,2,2,7,13,Returning_Visitor,1,43.74016567343774,0.006970405,1
0,0,0,0,1,0,0.2,0.2,0,0,Oct,1,1,8,1,Returning_Visitor,1,0.4,0.2,0
1,15.2,4,104.8,31,2725.708571,0.01047619,0.026482993,,0,Nov,2,2,3,1,,0,16.3643402,0.018479592,1
1,45,0,0,22,2905.5,0.01,0.04,0,0,May,2,2,1,2,Returning_Visitor,1,11.989881954856564,0.025,0
7,156.7166667,0,0,52,2335.064286,0.007142857,0.010563841,0,0,Mar,3,2,1,2,Returning_Visitor,0,23.902489145304497,0.008853349,0
7,111,2,5,131,,0.003928571,0.013640873,7.513426372,0,,2,1,1,2,,0,56.23745904028705,0.008784722,1
1,56.5,1,41.5,87,2504.870761,0.019555912,0.036429937,0,0,Nov,1,2,1,11,Returning_Visitor,1,38.13055662491942,0.027992924500000002,0
0,0,0,0,19,,0.010526316,0.026315789,0,0,Dec,4,1,7,1,Returning_Visitor,1,10.099990096903793,0.018421053,0
0,0,0,0,1,0,0.2,0.2,,0,Feb,3,3,3,2,Returning_Visitor,1,0.4,0.2,0
11,118.1785714,2,91.5,162,5399.231269,,0.014667832,14.77221948,0,Nov,2,2,4,10,Returning_Visitor,0,68.63767882369116,0.009763459,1
0,0,0,0,50,1803.768849,0.001360544,0.017428305,3.609398514,0,,2,4,7,3,Returning_Visitor,1,22.999275120428226,0.009394425,1
0,0,0,0,28,1555.601212,0,0.009511278,0,0,Nov,3,2,2,2,Returning_Visitor,0,14.140104005258022,0.004755639,0
1,0,0,0,7,37,0.083333333,0.108333333,0,0.6,May,1,1,2,4,Returning_Visitor,0,4.255034463890555,0.095833333,0
2,1145.25,3,91.30357143,46,2756.19246,0,0.01765792,0,0,Nov,3,2,1,2,Returning_Visitor,1,22.168787286539768,0.00882896,1
0,0,0,0,2,0,0.2,0.2,0,0.6,May,2,2,1,3,Returning_Visitor,0,0.8,0.2,0
0,0,0,0,16,1061,0,0.025,0,0.6,May,2,4,1,3,Returning_Visitor,0,9.187163680720754,0.0125,0
2,96,0,0,5,122,0.028571429,0.05,0,0,May,1,1,1,15,Returning_Visitor,1,3.924873742148967,0.039285715,0
2,51,0,0,23,637.5,0,0.009090909,0,0,May,2,2,3,13,,0,11.783648670189038,0.004545455,0
4,68.75,0,0,137,3770.916071,0.003165468,0.014745252,0,0,,2,2,3,1,Returning_Visitor,0,58.09413535719023,0.00895536,1
